name,height_cm,weight_kg,reach_cm,stance,dob,splm,str_acc,sapm,str_def,td_avg,td_avg_acc,td_def,sub_avg,wins,losses,draws
Keith Berry,185.42,83.91,,,1987-10-25,,,,,,,,,,,
Keith Hackney,180.34,90.72,,Sideways,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Keith Jardine,187.96,83.91,193.04,Orthodox,1975-10-31,3.25,36.0,2.98,59.0,1.18,45.0,62.0,0.7,17.0,11.0,2.0
Keith Mielke,172.72,83.91,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
Keith Rockel,182.88,83.91,,Orthodox,,1.13,73.0,0.21,66.0,4.63,75.0,100.0,4.6,12.0,4.0,1.0
Keith Wisniewski,182.88,77.11,,Orthodox,1981-10-25,2.32,52.0,4.86,42.0,1.57,40.0,78.0,0.3,28.0,15.0,1.0
Kelly Dullanty,172.72,70.31,,Orthodox,1977-11-04,0.0,0.0,0.67,75.0,0.0,0.0,66.0,0.0,4.0,2.0,0.0
Kelly Faszholz,172.72,61.23,,Orthodox,1985-04-09,4.01,48.0,3.61,52.0,0.0,0.0,44.0,0.0,4.0,2.0,0.0
Kelly Kobold,167.64,61.23,,Orthodox,1983-02-25,,,,,,,,,,,
Kelly Velasco,175.26,61.23,,Orthodox,1995-05-21,,,,,,,,,,,
Kelvin Gastelum,175.26,83.91,180.34,Southpaw,1991-10-24,3.67,42.0,3.49,57.0,1.05,34.0,58.0,0.1,20.0,10.0,0.0
Kemran Lachinov,,77.11,,,,,,,,,,,,,,
Ken Cross,182.88,70.31,182.88,Southpaw,1994-10-04,,,,,,,,,,,
Ken Kaneko,182.88,73.03,,Orthodox,,,,,,,,,,,,
Ken Shamrock,185.42,92.99,182.88,Orthodox,1964-02-11,1.47,46.0,4.3,39.0,0.94,60.0,44.0,2.5,28.0,17.0,2.0
Ken Stone,172.72,61.23,180.34,Southpaw,1982-10-08,3.85,49.0,2.9,48.0,1.24,33.0,60.0,0.6,11.0,4.0,0.0
Kendall Grove,198.12,83.91,200.66,Orthodox,1982-11-12,2.31,41.0,2.4,54.0,0.49,45.0,56.0,1.7,23.0,17.0,0.0
Kengo Ura,175.26,74.84,,,1981-06-20,,,,,,,,,,,
Kengo Watanabe,193.04,99.79,,Orthodox,1976-01-31,,,,,,,,,,,
Kenichi Yamamoto,182.88,77.11,,Orthodox,1976-07-11,0.3,46.0,1.93,38.0,0.0,0.0,10.0,0.3,5.0,12.0,2.0
Kenji Arai,177.8,65.77,,Southpaw,1979-10-05,,,,,,,,,,,
Kenji Osawa,170.18,61.23,167.64,Orthodox,1976-11-04,,,,,,,,,,,
Kennedy Freeman,,56.7,,,1996-11-26,,,,,,,,,,,
Kennedy Nzechukwu,195.58,107.05,210.82,Southpaw,1992-06-13,5.33,46.0,4.89,51.0,0.55,45.0,80.0,0.2,14.0,6.0,0.0
Kenneth Alexander,175.26,70.31,,Orthodox,1977-09-25,,,,,,,,,,,
Kenneth Bergh,187.96,92.99,187.96,Orthodox,1989-06-26,,,,,,,,,,,
Kenneth Seegrist,182.88,83.91,,Orthodox,,,,,,,,,,,,
Kenny Ento,187.96,87.09,,,,,,,,,,,,,,
Kenny Florian,177.8,65.77,187.96,Southpaw,1976-05-26,2.41,40.0,1.85,63.0,2.22,33.0,60.0,1.3,14.0,6.0,0.0
Kenny Giddens,180.34,70.31,,,,,,,,,,,,,,
Kenny Robertson,177.8,77.11,187.96,Orthodox,1984-02-14,3.72,47.0,3.02,52.0,1.37,26.0,57.0,0.8,15.0,5.0,0.0
Kento Imai,,56.7,,,1999-08-10,,,,,,,,,,,
Kenyon Jackson,182.88,83.91,,,,,,,,,,,,,,
Kerry Schall,187.96,120.2,,Orthodox,1971-08-09,0.94,11.0,4.84,63.0,0.0,0.0,0.0,0.0,24.0,13.0,0.0
Kerry Vera,170.18,61.23,,Orthodox,,,,,,,,,,,,
Kestutis Smirnovas,177.8,90.72,,Orthodox,,,,,,,,,,,,
Ketlen Souza,160.02,52.16,160.02,Orthodox,1994-08-18,4.56,57.0,4.4,53.0,0.3,14.0,50.0,0.3,15.0,6.0,0.0
Ketlen Vieira,172.72,61.23,172.72,Orthodox,1991-08-26,2.84,41.0,3.72,51.0,1.28,43.0,90.0,0.5,15.0,4.0,0.0
Kevin Aguilar,170.18,70.31,185.42,Orthodox,1988-09-07,3.96,40.0,4.81,52.0,0.16,16.0,78.0,0.0,17.0,5.0,0.0
Kevin Borjas,165.1,56.7,172.72,Orthodox,1997-12-06,4.19,44.0,5.74,49.0,0.0,0.0,71.0,0.0,10.0,4.0,0.0
Kevin Burns,177.8,77.11,187.96,Orthodox,1980-03-03,2.74,38.0,4.3,52.0,0.28,50.0,47.0,0.8,12.0,7.0,0.0
Kevin Casey,180.34,83.91,195.58,Southpaw,1981-06-15,2.27,53.0,3.76,46.0,0.79,22.0,27.0,0.4,9.0,5.0,2.0
Kevin Christian,200.66,92.99,203.2,Orthodox,1995-01-21,,,,,,,,,,,
Kevin Croom,180.34,61.23,185.42,Orthodox,1987-07-15,2.65,34.0,3.1,41.0,0.48,5.0,30.0,0.5,21.0,15.0,0.0
Kevin Engel,187.96,77.11,,,,,,,,,,,,,,
Kevin Ferguson,187.96,106.59,195.58,Orthodox,1974-02-08,2.3,50.0,3.41,38.0,3.1,72.0,36.0,1.2,5.0,2.0,0.0
Kevin Gray,162.56,56.7,170.18,Orthodox,1985-05-03,,,,,,,,,,,
Kevin Haley,187.96,92.99,,,,,,,,,,,,,,
Kevin Holland,190.5,77.11,205.74,Orthodox,1992-11-05,4.3,50.0,3.22,50.0,0.82,38.0,55.0,0.6,28.0,14.0,0.0
Kevin Jackson,177.8,90.26,,Switch,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
Kevin Jordan,190.5,111.13,,Orthodox,1970-12-31,2.0,40.0,1.91,55.0,0.0,0.0,77.0,0.6,11.0,9.0,0.0
Kevin Jousset,187.96,77.11,190.5,Orthodox,1993-05-02,6.61,51.0,6.49,50.0,0.69,40.0,100.0,0.3,10.0,4.0,0.0
Kevin Knabjian,177.8,77.11,,Orthodox,1984-07-05,,,,,,,,,,,
Kevin Lee,175.26,77.11,195.58,Orthodox,1992-09-04,3.88,42.0,3.6,50.0,3.18,43.0,75.0,0.8,18.0,8.0,0.0
Kevin Natividad,167.64,61.23,177.8,Orthodox,1993-04-02,2.68,34.0,4.29,47.0,3.66,50.0,83.0,0.0,9.0,4.0,0.0
Kevin Randleman,177.8,92.99,,Orthodox,1971-08-10,1.26,54.0,1.12,57.0,2.0,56.0,30.0,0.8,17.0,16.0,0.0
Kevin Roddy,180.34,65.77,,,,,,,,,,,,,,
Kevin Rosier,193.04,124.74,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0
Kevin Syler,175.26,70.31,180.34,Switch,1993-07-29,,,,,,,,,,,
Kevin Szaflarski,195.58,117.93,195.58,Orthodox,1994-12-30,,,,,,,,,,,
Kevin Vallejos,170.18,65.77,172.72,Switch,2001-12-08,6.28,45.0,5.23,57.0,0.84,33.0,83.0,0.0,16.0,1.0,0.0
Khabib Nurmagomedov,177.8,70.31,177.8,Orthodox,1988-09-20,4.1,48.0,1.75,65.0,5.32,48.0,84.0,0.8,29.0,0.0,0.0
Khadis Ibragimov,190.5,92.99,198.12,Orthodox,1995-05-21,3.55,49.0,4.26,47.0,0.97,30.0,80.0,0.3,8.0,4.0,0.0
Khadzhi Bestaev,198.12,83.91,193.04,,1988-07-16,,,,,,,,,,,
Khalid Murtazaliev,182.88,83.91,193.04,Orthodox,1993-07-15,4.8,69.0,0.4,78.0,7.5,100.0,33.0,0.0,14.0,2.0,0.0
Khalid Taha,165.1,61.23,175.26,Orthodox,1992-02-15,2.64,32.0,4.12,46.0,0.0,0.0,61.0,0.2,13.0,5.0,0.0
Khalil Rountree Jr.,185.42,92.99,193.04,Southpaw,1990-02-26,3.79,40.0,4.24,49.0,0.0,0.0,58.0,0.1,15.0,6.0,0.0
Khama Worthy,180.34,70.31,187.96,Orthodox,1986-10-15,4.18,48.0,4.45,46.0,0.0,0.0,57.0,0.7,16.0,9.0,0.0
Khamzat Chimaev,187.96,83.91,190.5,Orthodox,1994-05-01,4.04,60.0,2.32,43.0,5.29,55.0,85.0,1.8,15.0,0.0,0.0
Khaos Williams,182.88,77.11,195.58,Orthodox,1994-03-30,4.94,39.0,5.39,40.0,0.0,0.0,51.0,0.0,15.0,5.0,0.0
Khomkrit Niimi,157.48,56.7,,,,,,,,,,,,,,
Khusein Askhabov,172.72,65.77,175.26,Orthodox,1995-02-13,2.0,26.0,4.13,56.0,0.0,0.0,66.0,0.0,23.0,1.0,0.0
Kiefer Crosbie,180.34,77.11,177.8,Switch,1990-04-05,4.46,64.0,5.8,46.0,0.0,0.0,40.0,0.0,10.0,6.0,0.0
Kier Gooch,,70.31,,,1986-04-21,,,,,,,,,,,
Kiichi Kunimoto,177.8,77.11,180.34,Orthodox,1981-05-01,1.87,44.0,3.92,41.0,1.59,20.0,28.0,0.3,18.0,7.0,2.0
Kim Couture,172.72,61.23,,Orthodox,1975-12-18,,,,,,,,,,,
Kim In Seok,167.64,65.77,,Orthodox,,,,,,,,,,,,
Kim Tran,,52.16,,,1996-11-22,,,,,,,,,,,
Kimbert Alintozon,,61.23,,,1999-01-21,,,,,,,,,,,
Kimo Leopoldo,190.5,106.59,,Orthodox,1968-01-05,0.76,83.0,2.12,30.0,4.55,100.0,0.0,2.3,10.0,7.0,1.0
Kin Moy,165.1,61.23,,,,,,,,,,,,,,
King Green,177.8,70.31,180.34,Orthodox,1986-09-09,6.4,52.0,3.72,62.0,1.22,39.0,74.0,0.3,32.0,17.0,1.0
Kiran Singh,154.94,52.16,165.1,Orthodox,2000-07-25,,,,,,,,,,,
Kiril Sidelnikov,180.34,104.33,,,1988-08-17,,,,,,,,,,,
Kiru Sahota,177.8,56.7,185.42,Orthodox,1995-05-28,4.05,52.0,2.64,41.0,0.92,33.0,50.0,0.5,12.0,3.0,0.0
Kit Cope,182.88,77.11,,Orthodox,1977-03-17,1.18,52.0,2.12,35.0,0.0,0.0,50.0,3.5,6.0,7.0,0.0
Kitt Campbell,185.42,77.11,185.42,Orthodox,1994-06-26,,,,,,,,,,,
Kiyoshi Tamura,180.34,83.91,,Southpaw,1969-12-17,,,,,,,,,,,
Klaudia Sygula,172.72,61.23,175.26,Orthodox,1998-12-30,5.3,53.0,4.73,57.0,0.7,20.0,33.0,0.0,7.0,2.0,0.0
Klayton Mai,175.26,56.7,,,1986-11-30,,,,,,,,,,,
Kleydson Rodrigues,165.1,61.23,170.18,Orthodox,1995-10-22,4.58,57.0,2.29,53.0,0.6,22.0,53.0,0.6,8.0,4.0,0.0
Klidson Abreu,182.88,92.99,187.96,Orthodox,1992-12-24,2.05,40.0,2.9,55.0,0.64,20.0,80.0,0.0,15.0,4.0,0.0
Kody Steele,175.26,70.31,180.34,Orthodox,1995-04-21,4.44,32.0,7.17,52.0,0.62,14.0,100.0,0.0,7.0,1.0,0.0
Koichiro Matsumoto,170.18,65.77,,,1986-03-07,,,,,,,,,,,
Koji Kitao,200.66,158.76,,Southpaw,1963-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
Koji Oishi,172.72,77.11,,Orthodox,1977-05-31,1.43,9.0,17.86,43.0,0.0,0.0,0.0,0.0,25.0,10.0,10.0
Kolton Englund,177.8,70.31,175.26,Orthodox,1993-07-09,,,,,,,,,,,
Konstantin Erokhin,180.34,104.33,,Orthodox,1983-01-31,1.07,36.0,1.83,47.0,0.0,0.0,70.0,0.0,9.0,3.0,0.0
Korey Kuppe,195.58,77.11,195.58,Switch,1989-01-23,,,,,,,,,,,
Kotetsu Boku,175.26,69.85,,Orthodox,1977-05-27,,,,,,,,,,,
Koya Kanda,175.26,65.77,190.5,Southpaw,1995-12-20,,,,,,,,,,,
Koyomi Matsushima,170.18,65.77,167.64,Orthodox,1992-10-08,,,,,,,,,,,
Kris McCray,182.88,77.11,193.04,Orthodox,1981-09-24,2.69,45.0,2.57,54.0,2.88,55.0,38.0,0.0,8.0,5.0,0.0
Kris Moutinho,170.18,61.23,172.72,Southpaw,1992-08-09,4.51,31.0,14.68,29.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0
Krishaun Gilmore,,,,,,,,,,,,,,,,
Kristian Rothaermel,182.88,92.99,,Open Stance,1972-01-31,0.75,50.0,2.49,41.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0
Kristof Midoux,185.42,99.79,,Orthodox,1974-07-30,0.7,43.0,2.89,49.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0
Kron Gracie,175.26,65.77,177.8,Southpaw,1988-07-11,2.95,42.0,5.73,51.0,0.35,25.0,0.0,0.7,5.0,3.0,0.0
Krzysztof Jotko,185.42,83.91,195.58,Southpaw,1989-08-19,2.98,42.0,2.23,57.0,1.33,39.0,82.0,0.1,24.0,6.0,0.0
Krzysztof Soszynski,185.42,92.99,195.58,Open Stance,1977-08-02,3.37,39.0,3.13,58.0,0.52,25.0,71.0,1.0,26.0,12.0,1.0
Kultar Gill,182.88,69.85,,Orthodox,1979-03-24,,,,,,,,,,,
Kuniyoshi Hironaka,177.8,76.2,177.8,Orthodox,1976-06-17,1.98,40.0,3.01,54.0,1.91,30.0,25.0,0.6,23.0,9.0,0.0
Kurt Holobaugh,180.34,70.31,177.8,Orthodox,1986-09-08,4.58,44.0,4.24,49.0,0.65,33.0,38.0,0.8,22.0,10.0,0.0
Kurt Osiander,,83.91,,,,,,,,,,,,,,
Kurt Pellegrino,172.72,70.31,177.8,Orthodox,1979-05-07,2.45,43.0,1.94,63.0,2.9,54.0,69.0,0.8,16.0,7.0,0.0
Kurtis Campbell,175.26,65.77,182.88,Switch,2002-07-29,,,,,,,,,,,
Kuya Ito,165.1,61.23,167.64,Orthodox,1996-10-07,,,,,,,,,,,
Kwan Ho Kwak,165.1,61.23,,Switch,1989-06-18,3.29,41.0,3.45,47.0,0.78,100.0,26.0,0.0,9.0,2.0,0.0
Kwan Woo Lim,,70.31,,,2001-07-27,,,,,,,,,,,
Kwon Won Il,,61.23,,,1995-06-24,,,,,,,,,,,
KyeungPyo Kim,175.26,70.31,180.34,Orthodox,1992-01-29,,,,,,,,,,,
Kyle Bochniak,170.18,65.77,177.8,Orthodox,1987-02-05,2.63,31.0,5.11,58.0,1.14,15.0,62.0,0.0,8.0,5.0,0.0
Kyle Bolt,187.96,83.91,,,,,,,,,,,,,,
Kyle Bradley,175.26,70.31,180.34,Orthodox,1982-08-19,1.99,40.0,3.45,58.0,0.65,50.0,40.0,0.0,19.0,12.0,0.0
Kyle Daukaus,187.96,83.91,193.04,Southpaw,1993-02-27,3.25,53.0,2.93,42.0,2.11,25.0,82.0,1.9,16.0,4.0,0.0
Kyle Dietz,172.72,61.23,,Orthodox,1986-04-29,,,,,,,,,,,
Kyle Driscoll,180.34,65.77,187.96,Orthodox,1994-09-23,,,,,,,,,,,
Kyle Jensen,175.26,77.11,,Orthodox,1979-07-20,,,,,,,,,,,
Kyle Kingsbury,193.04,92.99,200.66,Orthodox,1982-03-22,2.97,40.0,3.81,51.0,2.64,41.0,52.0,0.0,11.0,6.0,0.0
Kyle Kurtz,,77.11,,,,,,,,,,,,,,
Kyle Levinton,,,,,,,,,,,,,,,,
Kyle Nelson,180.34,70.31,180.34,Switch,1991-04-20,3.51,45.0,4.72,51.0,1.06,20.0,73.0,0.6,16.0,6.0,1.0
Kyle Noblitt,187.96,110.22,,,1989-12-26,,,,,,,,,,,
Kyle Noke,185.42,77.11,193.04,Southpaw,1980-03-18,3.23,50.0,2.09,64.0,1.53,54.0,66.0,0.8,22.0,10.0,1.0
Kyle Prepolec,177.8,70.31,177.8,Southpaw,1989-08-30,2.87,35.0,5.19,49.0,0.0,0.0,40.0,0.0,18.0,9.0,0.0
Kyle Reyes,172.72,65.77,,,,,,,,,,,,,,
Kyle Stewart,182.88,77.11,193.04,Orthodox,1989-01-31,1.41,35.0,2.42,43.0,1.32,20.0,60.0,0.0,11.0,3.0,0.0
Kyle Sturgeon,190.5,102.06,,Switch,,,,,,,,,,,,
Kyle Watson,182.88,70.31,,Southpaw,1979-08-09,3.67,35.0,3.25,62.0,0.0,0.0,100.0,0.0,13.0,8.0,1.0
Kyler Phillips,172.72,61.23,182.88,Orthodox,1995-06-12,5.04,42.0,3.83,60.0,2.31,45.0,75.0,0.4,12.0,4.0,0.0
Kyoji Horiguchi,165.1,56.7,167.64,Orthodox,1990-10-12,3.6,45.0,2.45,62.0,2.0,44.0,55.0,0.0,19.0,2.0,0.0
Kyosuke Sasaki,170.18,83.01,,Southpaw,,,,,,,,,,,,
Kyron Bowen,190.5,83.91,185.42,Orthodox,1993-12-22,,,,,,,,,,,
KyuSung Kim,180.34,56.7,175.26,Orthodox,1992-11-05,,,,,,,,,,,
Kyung Ho Kang,175.26,61.23,185.42,Orthodox,1987-09-09,3.13,47.0,3.32,54.0,1.97,50.0,68.0,0.8,19.0,11.0,0.0
LC Davis,172.72,61.23,175.26,Southpaw,1980-10-28,,,,,,,,,,,
Lacey Schuckman,160.02,56.7,,,,,,,,,,,,,,
Lance Benoist,180.34,77.11,182.88,Southpaw,1988-08-26,3.68,51.0,2.7,56.0,1.5,33.0,61.0,0.0,7.0,2.0,0.0
Lance Gibson,175.26,83.91,,Orthodox,1970-11-20,1.21,75.0,6.44,20.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0
Lance Gibson Jr.,,70.31,,,1995-02-02,,,,,,,,,,,
Lance Lawrence,185.42,65.77,187.96,Orthodox,1993-06-26,,,,,,,,,,,
Lando Vannata,175.26,70.31,180.34,Orthodox,1992-03-14,4.52,45.0,4.76,55.0,1.09,37.0,69.0,0.3,12.0,7.0,2.0
Landon Quinones,175.26,70.31,177.8,Southpaw,1995-11-21,6.77,40.0,7.7,55.0,0.5,33.0,100.0,0.0,7.0,3.0,1.0
Landon Showalter,182.88,83.91,,,1976-06-14,,,,,,,,,,,
Lara Procopio,162.56,56.7,170.18,Orthodox,1995-11-14,5.64,58.0,6.5,47.0,3.15,47.0,50.0,0.3,7.0,2.0,0.0
Larissa Pacheco,170.18,61.23,,Orthodox,1994-09-07,1.21,19.0,4.14,55.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0
Larry Cureton,187.96,108.86,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Larry Parker,180.34,92.99,,Orthodox,,,,,,,,,,,,
Laureano Staropoli,185.42,83.91,180.34,Orthodox,1993-02-27,3.31,34.0,3.73,54.0,0.83,26.0,48.0,0.0,9.0,5.0,0.0
Lauren Mueller,165.1,56.7,170.18,Orthodox,1991-11-15,4.08,41.0,3.77,58.0,0.7,50.0,71.0,0.0,5.0,3.0,0.0
Lauren Murphy,165.1,56.7,170.18,Orthodox,1983-07-27,3.94,38.0,5.19,56.0,1.09,24.0,67.0,0.2,16.0,7.0,0.0
Lavar Johnson,193.04,108.86,208.28,Orthodox,1977-06-11,5.39,55.0,2.54,55.0,0.61,66.0,54.0,0.6,18.0,10.0,0.0
Laverne Clark,180.34,77.11,,Orthodox,1973-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,21.0,1.0
Lawrence Lui,170.18,61.23,182.88,Orthodox,1996-08-04,,,,,,,,,,,
Lazar Stojadinovic,170.18,65.77,172.72,Southpaw,1989-03-22,,,,,,,,,,,
Leah Letson,170.18,65.77,180.34,Southpaw,1992-08-21,3.06,41.0,3.84,52.0,0.51,50.0,76.0,0.0,5.0,3.0,0.0
Leandro Issa,170.18,61.23,175.26,Orthodox,1983-09-19,2.08,37.0,3.17,58.0,2.38,22.0,50.0,1.2,13.0,6.0,0.0
Leandro Silva,175.26,70.31,182.88,Orthodox,1985-11-11,2.39,48.0,2.08,63.0,1.76,37.0,65.0,0.4,20.0,6.0,1.0
Lee Brousseau,185.42,92.99,,,1974-10-04,,,,,,,,,,,
Lee Gibson,170.18,70.31,,,,,,,,,,,,,,
Lee Higgins,,70.31,,,1980-07-14,,,,,,,,,,,
Lee Kwan Bum,187.96,129.73,,Orthodox,,,,,,,,,,,,
Lee Murray,190.5,83.91,,Orthodox,1977-09-12,0.36,15.0,3.28,32.0,0.9,100.0,42.0,1.8,8.0,2.0,1.0
Leigh Remedios,170.18,70.31,,Orthodox,1976-01-13,0.75,41.0,1.36,68.0,0.0,0.0,33.0,0.0,18.0,10.0,2.0
Leiticia Pestova,167.64,61.23,,Orthodox,1984-01-15,,,,,,,,,,,
Lemont Davis,172.72,77.11,,Orthodox,,,,,,,,,,,,
Len Bentley,175.26,70.31,,,1982-11-30,,,,,,,,,,,
Leo Kuntz,177.8,70.31,,Orthodox,1983-10-03,1.68,32.0,3.8,45.0,1.99,25.0,33.0,0.7,18.0,4.0,1.0
Leo Sylvest,180.34,92.99,,Orthodox,1973-09-03,,,,,,,,,,,
Leon Aliu,182.88,83.91,187.96,Orthodox,1989-07-14,,,,,,,,,,,
Leon Edwards,187.96,77.11,187.96,Southpaw,1991-08-25,2.62,54.0,2.42,53.0,1.18,36.0,63.0,0.4,22.0,5.0,0.0
Leon Shahbazyan,193.04,77.11,187.96,Orthodox,1995-11-18,,,,,,,,,,,
Leonard Garcia,177.8,65.77,172.72,Orthodox,1979-07-14,2.77,24.0,4.79,52.0,0.3,26.0,42.0,0.5,18.0,13.0,1.0
Leonardo Damiani,177.8,77.11,175.26,Orthodox,1990-08-30,,,,,,,,,,,
Leonardo Guimaraes,182.88,83.91,,Orthodox,1982-04-15,2.35,56.0,2.99,44.0,0.0,0.0,52.0,1.0,11.0,5.0,0.0
Leonardo Mafra,177.8,70.31,177.8,Orthodox,1989-04-25,4.55,48.0,4.38,43.0,2.12,83.0,69.0,0.4,13.0,4.0,0.0
Leonardo Morales,172.72,61.23,,Southpaw,1992-12-22,2.05,47.0,2.05,58.0,0.0,0.0,62.0,0.0,6.0,2.0,0.0
Leonardo Santos,182.88,70.31,190.5,Orthodox,1980-02-05,2.82,46.0,3.4,54.0,0.88,25.0,86.0,0.2,18.0,7.0,1.0
Leonardo Silva de Oliveira,187.96,83.91,,Orthodox,1992-04-23,,,,,,,,,,,
Lerone Murphy,175.26,65.77,185.42,Orthodox,1991-07-22,4.48,53.0,2.51,61.0,1.41,54.0,51.0,0.5,17.0,0.0,1.0
Lerryan Douglas,175.26,65.77,182.88,Orthodox,1995-04-27,,,,,,,,,,,
Leslie Hernandez,160.02,52.16,162.56,Orthodox,1997-12-29,,,,,,,,,,,
Leslie Smith,175.26,61.23,167.64,Orthodox,1982-08-17,7.56,40.0,8.41,51.0,0.0,0.0,62.0,0.0,10.0,7.0,1.0
Levan Makashvili,172.72,65.77,172.72,Orthodox,1989-01-07,2.87,54.0,2.07,61.0,3.67,42.0,85.0,0.0,15.0,2.0,1.0
Levi Alford,,,,,,,,,,,,,,,,
Levi Avera,185.42,77.11,,,1982-05-17,,,,,,,,,,,
Levi Rodrigues,,92.99,,,1996-10-15,,,,,,,,,,,
Lewis Gonzalez,177.8,77.11,,Orthodox,1987-09-19,1.4,37.0,1.87,41.0,2.0,33.0,62.0,0.0,11.0,3.0,0.0
Li Jingliang,182.88,77.11,180.34,Orthodox,1988-03-20,4.46,42.0,3.95,56.0,1.19,41.0,60.0,0.0,19.0,9.0,0.0
Li Yunfeng,172.72,61.23,172.72,Orthodox,1999-03-08,,,,,,,,,,,
Liam Anderson,190.5,83.91,190.5,Orthodox,1995-01-13,,,,,,,,,,,
Liam McGeary,198.12,92.99,,,1982-10-04,,,,,,,,,,,
Liana Jojua,162.56,56.7,157.48,Orthodox,1995-03-22,2.42,30.0,5.32,54.0,1.71,66.0,50.0,1.3,8.0,5.0,0.0
Liang Na,165.1,56.7,170.18,Orthodox,1996-07-27,1.99,42.0,3.95,36.0,3.6,58.0,25.0,0.5,19.0,8.0,0.0
Liliya Shakirova,162.56,56.7,165.1,Orthodox,1991-10-24,2.7,30.0,2.58,74.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0
Lina Kvokov,175.26,61.23,,Orthodox,,,,,,,,,,,,
Lina Lansberg,170.18,61.23,165.1,Orthodox,1982-03-13,2.69,55.0,3.87,44.0,0.52,27.0,47.0,0.1,10.0,8.0,0.0
Linton Vassell,193.04,92.99,,,1983-06-03,,,,,,,,,,,
Lionel Lanham,,92.99,,,1980-08-31,,,,,,,,,,,
Lisa Ellis,162.56,52.16,,,1982-11-15,1.68,48.0,2.32,57.0,4.19,63.0,50.0,0.6,15.0,11.0,0.0
Lisa Kyriacou,165.1,56.7,162.56,Orthodox,1993-11-17,,,,,,,,,,,
Lissette Neri,157.48,65.77,,,1987-08-05,,,,,,,,,,,
Liudvik Sholinian,177.8,61.23,180.34,Orthodox,1990-01-20,2.5,30.0,5.67,55.0,0.0,0.0,66.0,0.0,9.0,4.0,1.0
Livinha Souza,160.02,52.16,160.02,Orthodox,1991-03-11,1.75,45.0,3.6,56.0,2.54,45.0,40.0,1.4,14.0,4.0,0.0
Liz Carmouche,167.64,56.7,167.64,Orthodox,1984-02-19,2.78,54.0,2.51,61.0,2.57,51.0,65.0,0.3,13.0,7.0,0.0
Lloyd Van Dams,185.42,108.86,,Southpaw,1972-03-05,,,,,,,,,,,
Lodune Sincaid,175.26,83.91,,Orthodox,1973-05-07,2.72,42.0,6.17,57.0,0.0,0.0,75.0,0.0,15.0,9.0,0.0
Logan Clark,187.96,83.91,,Orthodox,1985-02-16,2.2,54.0,1.49,53.0,0.31,100.0,30.0,2.1,18.0,6.0,0.0
Logan Nail,,83.91,,,1989-06-20,,,,,,,,,,,
Logan Urban,182.88,77.11,182.88,Orthodox,1994-04-22,,,,,,,,,,,
Logan Woods,,83.91,,,1994-05-30,,,,,,,,,,,
Loik Radzhabov,180.34,70.31,175.26,Orthodox,1990-09-17,2.89,44.0,3.76,46.0,4.65,57.0,42.0,0.0,18.0,6.0,1.0
Lolohea Mahe,,,,,,,,,,,,,,,,
Loma Lookboonmee,154.94,52.16,154.94,Orthodox,1996-01-18,3.87,56.0,2.47,52.0,2.03,51.0,73.0,0.1,10.0,3.0,0.0
Lone'er Kavanagh,167.64,56.7,170.18,Orthodox,1999-06-09,4.29,49.0,3.69,58.0,1.79,50.0,88.0,0.4,9.0,1.0,0.0
Loopy Godinez,157.48,52.16,154.94,Orthodox,1993-09-06,4.51,49.0,4.03,62.0,2.96,41.0,81.0,0.9,14.0,5.0,0.0
Lorenz Larkin,180.34,77.11,182.88,Orthodox,1986-09-03,3.53,46.0,2.74,63.0,0.27,42.0,79.0,0.1,18.0,6.0,0.0
Lorenzo Hood,190.5,120.2,203.2,Southpaw,1989-03-02,,,,,,,,,,,
Losene Keita,172.72,65.77,182.88,Orthodox,1997-12-30,,,,,,,,,,,
Louie Sutherland,190.5,119.75,193.04,Orthodox,1994-02-08,,,,,,,,,,,
Louis Cosce,175.26,77.11,180.34,Orthodox,1995-08-27,4.31,45.0,5.35,47.0,1.04,20.0,50.0,0.5,7.0,2.0,0.0
Louis Gaudinot,160.02,56.7,160.02,Orthodox,1984-08-28,2.34,37.0,6.42,48.0,0.57,40.0,31.0,1.1,8.0,4.0,0.0
Louis Jauregui,170.18,77.11,,,,,,,,,,,,,,
Louis Jourdain,175.26,61.23,175.26,Orthodox,1997-03-13,,,,,,,,,,,
Louis Lee Scott,172.72,61.23,177.8,Orthodox,2000-02-26,,,,,,,,,,,
Louis Smolka,175.26,61.23,172.72,Orthodox,1991-07-16,4.67,47.0,4.11,53.0,1.69,35.0,32.0,1.8,17.0,9.0,0.0
